gene,SNPs,hits,Z,top_candidate_p,Z_pVal
wind_389,1,0,1.3064036257815,1,0.173255409655221
wind_403,1,0,-0.270870875495311,1,0.679450727626661
wind_410,2,0,0.0380007003313386,1,0.577288133986452
wind_413,4,0,0.830114133043833,1,0.310328926225513
wind_418,1,0,-0.753705081061329,1,0.815151011040134
wind_425,2,0,1.163310096219,1,0.210330646140946
wind_427,3,0,1.62943522132788,1,0.113204383646589
wind_443,8,0,1.04197229650251,1,0.257335451068415
wind_457,2,0,-0.653214963489424,1,0.79084311035163
wind_350,1,1,1,1,1
wind_359,1,1,1,1,1
wind_365,1,1,1,1,1
wind_381,1,1,1,1,1
wind_386,1,1,1,1,1
wind_392,1,1,1,1,1
wind_393,1,1,1,1,1
wind_394,1,1,1,1,1
wind_396,1,1,1,1,1
wind_407,1,1,1,1,1
wind_408,1,1,1,1,1
wind_464,46,0,1.51852890213034,1,0.213778187158362
wind_466,64,0,-0.459929095221126,1,0.776362527385159
wind_468,1,0,1.01645161524855,1,0.247420721032662
wind_469,9,0,1.95976558533288,1,0.0751466648061301
wind_471,9,0,-0.0332394278014435,1,0.612632515666349
wind_472,5,0,-0.246652777337318,1,0.676528391714596
wind_475,6,0,0.286622119018282,1,0.49783597784533
wind_480,12,0,0.776045523396687,1,0.346335422203145
wind_481,4,0,0.583677032569764,1,0.390667402247035
wind_484,7,0,0.372402137990752,1,0.470021562001427
wind_492,5,0,-0.953857842927143,1,0.859775073071324
wind_500,5,1,0.652710313340858,0.0490099501,0.369907232106123
wind_510,26,0,1.87077528553615,1,0.113312661389558
wind_511,1,1,1,1,1
wind_513,13,0,-0.36592333178671,1,0.720685643494011
wind_516,7,0,1.70884459386521,1,0.107412517793904
wind_517,1,0,1.31136618435802,1,0.17212345534666
wind_518,1,0,0.836424357518414,1,0.300844052297359
wind_523,11,0,-0.69079459458141,1,0.804724168748783
wind_525,1,0,0.38958655454803,1,0.450965882809657
wind_526,1,0,-0.88198941231384,1,0.84411589244966
wind_531,4,0,0.405571916714932,1,0.452041479565085
wind_532,1,1,1,1,1
wind_544,245,0,1.99244122330478,1,0.239044038914645
wind_545,166,0,0.555812398055234,1,0.581793246811989
wind_546,13,0,0.882982684669105,1,0.315512590686194
wind_548,46,0,-0.418187971030576,1,0.757776304874215
wind_549,42,0,0.483841464013967,1,0.495699233740407
wind_550,134,0,0.094076768492807,1,0.681928400793194
wind_551,12,0,-0.142965067014131,1,0.652243632980769
wind_560,4,0,2.14217851806283,1,0.0492615341599956
wind_561,19,3,3.72839243252368,0.000859432882031467,0.00240300345890687
wind_562,10,0,0.402148970049379,1,0.465973600526229
wind_563,8,0,0.165618998612936,1,0.543641630941951
wind_566,3,0,-0.0870341001200522,1,0.621734644625801
wind_568,92,0,-0.822189983914194,1,0.853312217478494
wind_569,10,0,-0.858380338055165,1,0.841686648801935
wind_575,18,0,0.92135987082711,1,0.315193543291323
wind_576,36,0,0.0377348345256078,1,0.625205682124636
wind_584,2,0,0.533742704391474,1,0.402964462393847
wind_585,38,2,-0.385482058374945,0.0554547523593632,0.744884620374555
wind_589,7,0,-1.39501358555583,1,0.928638215524224
wind_590,30,0,-0.457919156125589,1,0.758096368280562
wind_529,1,1,1,1,1
wind_573,14,0,-1.41638461488913,1,0.930596129875777
wind_586,1,0,1.72808344076512,1,0.0938052189807086
wind_479,1,1,1,1,1
wind_488,4,0,0.0784362363406731,1,0.566709488893422
wind_502,13,0,2.95391005101955,1,0.0123349785830656
wind_580,5,0,-0.077062279906398,1,0.621348193282908
wind_473,2,0,0.108317038453949,1,0.552689673254297
wind_474,3,0,-0.865292770078562,1,0.841122646606735
wind_476,3,0,1.25652830846842,1,0.18956430811468
wind_477,4,0,-0.61254762160574,1,0.781537579251154
wind_478,1,0,-0.330815029571818,1,0.698348631418666
wind_482,4,0,-0.1054579947566,1,0.629369226262965
wind_483,14,0,-0.265157423252949,1,0.692120661260321
wind_485,1,1,1,1,1
wind_486,12,0,2.13687578156959,1,0.0593772970056057
wind_487,7,0,0.0241627108770422,1,0.590332521236899
wind_490,2,0,0.161334963612976,1,0.534002302406418
wind_493,1,0,0.604466333304877,1,0.376389282273542
wind_494,1,0,-0.345401266477869,1,0.702870188882719
wind_495,8,0,3.5174069706451,1,0.00254149097971623
wind_496,10,0,1.54498992682599,1,0.142144231747604
wind_497,6,0,0.745978611487777,1,0.341842596515524
wind_498,9,0,0.385857681495392,1,0.469516075032084
wind_499,5,0,1.63445561071783,1,0.11612447360724
wind_501,10,0,0.795075272988746,1,0.335720811874906
wind_503,1,1,1,1,1
wind_504,5,0,-0.265552446634358,1,0.682469881570736
wind_505,2,0,1.52400997986328,1,0.130107342843517
wind_506,1,1,1,1,1
wind_508,1,0,1.31776185629285,1,0.17067158783119
wind_512,1,1,1,1,1
wind_514,1,0,-0.713430808600812,1,0.805408221154277
wind_515,1,0,0.490841643669282,1,0.415437171344556
wind_522,1,1,1,1,1
wind_524,4,0,0.377391800617598,1,0.461898265916573
wind_527,1,0,1.24009620300344,1,0.188832517229429
wind_528,1,1,1,1,1
wind_530,5,0,2.91473784854948,1,0.0101881925870401
wind_533,1,0,-0.240228043387672,1,0.669603320660482
wind_534,4,0,1.80485783860869,1,0.0877779541729422
wind_535,2,0,-1.39011414758108,1,0.928450219624409
wind_537,1,1,1,1,1
wind_539,1,1,1,1,1
wind_540,3,0,0.10805545809338,1,0.554608840303349
wind_543,17,0,-2.04894521578528,1,0.97781946346094
wind_555,2,0,-1.42405419482392,1,0.93247924155138
wind_559,1,0,1.44158715209214,1,0.144114443036713
wind_564,1,1,1,1,1
wind_571,1,0,-0.36223601943603,1,0.70804988752498
wind_574,1,1,1,1,1
wind_577,5,0,-0.888409475084471,1,0.846564909585235
wind_578,1,0,-0.453389582238621,1,0.735338909467211
wind_579,2,1,2.25550952367375,0.0199,0.0378598850144601
wind_581,3,0,-1.11513903072774,1,0.888822067166303
wind_582,1,0,-0.311736450983535,1,0.692388269598803
wind_583,1,1,1,1,1
wind_596,2,0,0.744407376523114,1,0.332532318474055
wind_597,3,0,1.61525366634565,1,0.115632667647438
wind_599,1,1,1,1,1
wind_600,2,0,-0.737165902777241,1,0.811643854020807
wind_604,1,1,1,1,1
wind_467,3,0,1.20416905643043,1,0.202381211011397
wind_470,1,0,-0.330815029571818,1,0.698348631418666
wind_489,3,0,0.894771824860381,1,0.288006967972524
wind_491,3,1,2.99137366183135,0.029701,0.00785737531287634
wind_519,5,0,1.55858557438175,1,0.129674309563062
wind_521,5,0,2.13133841256385,1,0.0514336552692462
wind_541,1,0,-0.853986393648701,1,0.838063243965769
wind_542,1,0,0.0458504944272976,1,0.572806867114538
wind_547,9,0,-2.02410226542122,1,0.977732292048327
wind_552,12,0,-0.760491101444418,1,0.821200619927332
wind_553,1,0,-0.16408885639764,1,0.644633684299588
wind_554,6,0,-1.14175871141222,1,0.893370134275498
wind_556,2,0,1.44330670879578,1,0.145907016820226
wind_565,1,0,-0.809146799881986,1,0.828056964152258
wind_567,8,0,-0.458255827875802,1,0.742639979124131
wind_570,2,0,-0.696994414262724,1,0.801854420782103
wind_572,4,0,-0.716860388233181,1,0.807683691654364
wind_587,1,0,0.677882766643484,1,0.351789474573725
wind_588,3,0,0.878246474983841,1,0.293019282647607
wind_591,3,0,1.06819771697606,1,0.237996607903191
wind_593,2,0,-0.567708973262389,1,0.76832684568292
wind_594,2,0,-1.54869737259341,1,0.945786407270915
wind_595,3,0,1.093026598527,1,0.231247606158824
wind_598,2,0,0.0348904868792501,1,0.578369964340408
wind_507,1,1,1,1,1
wind_509,1,1,1,1,1
wind_520,1,1,1,1,1
wind_536,1,1,1,1,1
wind_538,1,1,1,1,1
wind_557,1,1,1,1,1
wind_558,1,1,1,1,1
wind_592,1,1,1,1,1
wind_610,1,1,1,1,1
wind_611,1,1,1,1,1
wind_612,56,0,1.11018111320412,1,0.332715818093586
wind_613,205,0,0.712486490480553,1,0.553420370485008
wind_614,151,3,2.75124651627031,0.193043108622029,0.105316044795777
wind_615,273,7,0.922064549192839,0.02106135005421,0.496123214950804
